height,txid,prev_block,prevTxID,prevTxOutIndex,scriptSig
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24637,ec8ce43c877aa000927d45d5b8ca2523390f227afec0ab13319327b5178a072e,0,4730440220418c35af514bedc5b100dedf75f93faaa622efda722b5e21465ee4ee785230ef02206c5bb4a6bc90d08807ff6dddc6a5c146c00756dded461e03160ce4e39f1e612f01
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,23870,0d90fb013e8a78a0b5410396e76c8ff1303db968f0e3758adc8d550c7ca99d2e,0,48304502206c11f64e4c4eaa80cf1bb09c60bc3fdaf7be3432b771105a1b221b370c323928022100c7cff8f6038da89fca5c5ffb6a0569e7323c5ca589d8a7663ab64e653b62725801
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24853,9422a5872df45c3f65c5b1213accf2b1e14ac75c1d09f1b51d529cc7bf59f678,0,483045022100e04b50f4097a22b2cf637b62df885905ad919901a639ab58ce22397961fa12b902202092eb94bac39922a0a5e72c1e3a1ab54fdb87cf0d605a81622b1a22b431704101
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24795,e27bd9b4bff3769afc24d0bf157761b6c4df7d40557de27119259946b6df0e7a,0,483045022002dca6a26ad17aa9d3424f730add4200653cfb1d5f9eb7801c8ae6c932fbd545022100ac5ca34b83b13ace3ec66ae17ac501d448da8fa7283b0ca406580756de2b925101
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24741,eee874223dd3b9c4c0aa7d5a63145c9703b249cc7bb4a1e9c1405dd9ae0b4e7e,0,4830450221008f68d42a40babeef6865aa4283d5b53351ba1861de37811a4679bb9abf3243660220655c7eff7eaed84ff7eca1e910196a7a96d5d8dbd2227c45859e1067d07b2b2901
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24243,15c86f11a6225709f051babe01e940eae0cac5270441dcf6ad7c43532622437f,0,4830450221008974808163177b5518509085bf6b25b829e8d6a56d8b5fa85e809562c1f4c196022053841e8ac29ffc0c2827751fd09d7fc1bd6b39fb1de81967996a7070801fb88701
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24559,7ff0dc5807253be4cc98e25d37c1fe60c0a7d183ee066953775ffabd77298f7f,0,473044022016b83b0c849aacbf3ae17279c4e3693fb748e25a27a3914fb7108cd480be1b3802202ae599fb16466a8c80c2cb392f8d5b65b137a17b5c444f2e6c02fcad33c3dc8101
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24286,1dc3175906d8899f2e32d0a9cde5cb3d4882a493c90a1c60e354b0c3ebe61980,0,48304502205ddfab6773174b37a2b55b7d15661e032d7fc538c955f29e7f4aef6cf9cde5ef022100f94f18a7e8b2ae74263d4817040464fc71307cd7815b8df65fb090d67ad1745a01
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,25022,623657a26955b0d37397d9d5e2c1abd103040e182e8afff898ea05cefdf0f188,0,483045022100c32a5c04602690708615d3c0d6f4a49355874985e990be1f9356508afcf2b80d02203fba0ae1676c0c546bf21edc41cc34da3a731b6f8c13580bf76a91408443244c01
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24987,fd74819d3df69bc202e39ba5abd9d246a0d8881093d474e133818fee5694518d,0,483045022039bd485c651f9d3a77acedfb84ca69a07182efb5711b140120f0412e5c9e2530022100b4e62b7386db20c199033ad90e51bf7682e618f74ba793d6189072cad0de0c0701
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24660,2c42a1834b12b898f8caaac44dea4d9d42390bf7b179f6307e359ca898b4a18e,0,48304502200ee60beea491406117e7fe0820b8b75f9e44677980ebe4674f7150661f76e8aa022100aadf2b3a6ae0a773585304482c3d158ecce4cce13bdff8eb756a31976f431d3f01
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24170,d4451a7161c2077e18a9e02622932244d28bc69cb37b3bb7fe93f665718ce68f,0,47304402206b1c674c820dcbaed55ca6b52f6ff35f9ce6a4076fc8cf36ebcff26e33bc9e8a02205a504683b36635754fcf6b063e6e802a6beee570d12e65a1621657f6fb6b0be401
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24705,7796aa4bfada4c3ab043990234a628eda6b5456eb3437cf82595f64c40b15e90,0,493046022100bd1b73ea07853cc7592a2b99023f0385c2d37601de2a4db399cfad4e60bc4eb2022100d5a42eee7522d28669abc37458cabf5dbe44f0c6e2aeee2e69cf71cfb0b94bea01
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,25006,98ab2c3e409e9c3fc98f3d373184b30b8ef69fd492dbf508a4f8d9b00d7ad595,0,483045022010b8eabb28db26f1136f73d0a24b03493eb736403af9419eff32255b49ae7057022100e6a2fcb8bd9845a37df08f9ea6adff07d3ec73c177abbf412d4ac4f31fca755501
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24944,732d5ab2ed7fc7fa22870e8c764f7b81ecb42c9faa2dfdaa2b004874ed26e1af,0,493046022100935bbbca30174e5aff2d0053d22f10562fe32c06007533d5c01f517b0b103551022100c2c6398186e0edd0aa714ce6acbb903c0a1b06c3749e3d769ec026b3e4de1b4801
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24606,caab0bb25da56cb25d18023b28cb62c0a6bdf092e3a7a322b3d2274b6663e7b1,0,483045022100d9b32ce819528ef5844718b394a7eef487a7fd70980afeb75369900f19dbba9c02205fe506c2b14bc05dfd886c500721783027ba146dfcd33f1c7246f80c7083a64a01
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,25038,5c3720e2e4a86f411af3b2f48e18a78f1d4e5137fa95f2747f9c2b838e6d86b2,0,47304402205dbbae47fd2e0a51b8e1d30ca2499ecc87c446cc67cda868d562f7aa8be498f70220391b43d0e2bb5d307c8eaf4552f6fbdde21e634c02a0c88ac5c4722b4093ac5d01
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24529,7667d6b140bb9ced273a3db09899c196aeb0cc22e6c228faef8a8c5e09b765b3,0,483045022100bfbff533190e5b8a748fc14b12df0db6bdc297f9cf36616c9b997d6a2c0b19f602204551d6371a3c9f916ef961cab55f3b6818af3e2ea4787f3d5f0e9abbed6a175201
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,25120,e7280bbd2076734ce3cd3a88aa71e720447bb5d4e2dcea27bd4449e7a5c290b9,0,4830450221008a58d4e5f4736ff3e984507d0523e54625ee0436f4d68219635461e71c6529f4022077e216254252663e91c7c36f44d2c1adca52ad3ea15c61e33444431c7f8a2b5701
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,25114,b31dfdacaccf66c0a8c1c85a136e1e0cf0501f8e496f371367a3073f53ba09bd,0,493046022100ec562bdae55c3f8490038e759210893cfab608965591fb8dbdf713f91787115b022100fca3ffbc6337cf9ffdb123152f6a0d4188b4af3cedb8f13961061655f2d44cb801
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,25124,7a71c8dc101779aba6fa00127acffd2510772b1be4cac801b7c432c9ef7d72bf,0,493046022100abb257a9cea86977a4dc545874cfd9022b4ccd821bd7949061425802f916a245022100aa2c2eb3492cad8f15e4738a17b296849467acf8821e8a2599082d172379ca2901
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24932,5405cc2ee4ea77ee1a6533b43ed6e594cbe21268d0dc4fb8911d6372b291bec1,0,493046022100ca2be13dfe8801a389fb893484488b33bec22604948851c500009c3bd2352eed022100b46a02a5da765debf2d407dfead45cffc42d1a79b36283b05b503e07efb772de01
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24122,23ddcf0c425ea790fa091815223cdf4dc20b09da826a1fd074c29a74e21c0dc4,0,48304502201d88407c9146cc91b6b1d37c763dcb57634efa0c8218c4efcbabe5b2b40255690221008239c97d6cdd5bc2fda95a03090555cb974fabb5353f09d92e47061c0211023b01
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24525,a11e9d1de19d8cb9971ff0a06f3c94bc1bc51087d909795185d65e6b7e84a5c8,0,473044022056ade3132f3fdc936d79e737e1f898794f52bc2399faac1ded9f9f4cb3badb23022060f3d6a17baa4b26a7f1547b0941f8644afcbe97f4534436a4868e38bdbc8ec101
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24458,4ae32fd44798e54cf4804070da07bc8442ede50657d31255f737270c0c6fc6c9,0,4930460221009c62255721ad0e34323f2eca59bdbe2f72a731d8728dbc388ca0871ce91d6c6002210099f49bb9fca6b6585ced926abc81e6237930626444258c37d742679dca92c18a01
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24230,c82b009c95ffa9c9aadf77615274b7ed7cac603f48dca4ea8576dd1689863cd5,0,48304502205dc071f41a6c71d57d10eee95d835ebc71d28018666d12c8c4449f5ab045b2f40221009e418c7033f92b7b80cb8eb4de42f0a5f8ca118d3a6a8fdf7eb5f7a68451093201
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24766,d7b37d8f62b8c58a06ef5dce770bdd39b1575e4982ecee8899aaed3d1cc506da,0,47304402206b8e81acd4b55a59988e8fd6d56a36b605c9fa229398ee87354523a7b2dee153022048269a3d6605175ec8993c2867249875ef74fc6fa8c51a6896dd202c076c808b01
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24530,f80d69b92e1cde55a85bda5c15a458662d3f11aa05c50e27f27726410ff0cedb,0,483045022100b240aff6978eec9cc2facd3b39872fcee844629e57ff3225c6a6683e9b55360b02202b53926810991699f13b7e5d2a5aa5f2b96f355662a0ebf9564f583a58e21f8201
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24443,546e345a3380ee149aa0b26d4ae579b5e37852eb5f3192d669aec59f6b6f54dc,0,4730440220349810f093b1b192750538675591371473186fd2d17a2fcf097e82ba3c9792fb02206b913051655f3e3c6e92857abb73f330aa54763b41a50bab2e3fcbd50d2e423d01
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24213,e70c2482f98e02f305b9ec39e1d77c983c494bacda3ed2e8626e5b237f7b3adf,0,483045022009b7043368f336bfa332e4f5c3f316b092ea51dc6bf0c542aa14bb8998d2a4850221009904fac008f7969b31241f854876063cc8853d16a448c0ee05fb50d82d5e44d001
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24265,c9216f93d222da622f3a40cb2c31ea7644a7a2751076bc4fd35e93490ba451df,0,47304402204af338d8374b153aa723be16b14f2b93f3965ca7498566329484b4d6f470e920022049aa80636adb3860803b4d60e3355222703fc61be9237a53342accd78ae2df6101
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24323,d446e22d25eaf5a2e4938877397560fc03c0fac1862ad9f1efaf37cb867889e2,0,48304502202c3b8b00c61102d86ae43db6289243f6e944bac1d51b277b94fbd1cbe583b61a022100b7a6aeb7a3a7c7bbedd54daafd3325b9845a53888c4f8898f19a9ae3437b596701
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24284,d657ca1075851782c97e6b4d93f13d1c709c37308bdc687ec22a73f1fc3703e5,0,483045022100cb1688b24128a827ea83a78f04f828f8c22715735783b01ad03ee0380d80becd02202309a38936ba62986479dd6b9a33a3037d282b0783e06834a586223a4e789d5e01
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24345,b54a8b7c4dcf2bfd97eac84ce35e032ee0d0d90a5e446fde81564533f02408e5,0,473044022079bd4ec3c5697e8d78adadba3c5b9d84c767aedab5c601ee6aaa7ed6030814de0220098e3f81c40d285b0d88715a6b6a47ed2450cdda469afb7278b242759965e08b01
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24273,171a55c720a0356ee46d27cf824bda1778311c58e08033e281dbd55ba6535ee6,0,47304402207b74cfe9b11fbea6e172a5b89cd6fbc772a99cd1c24775c127f44e5de66d23190220611fcf68a0c853a8cbb61e2b12b34f1b979f3b792db5ab802039f4203ab878f701
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24562,f49cec56201222891c2bfd6fc7e3c9bcea9f40ab7e92ec160026bb9325d658e9,0,483045022065d610cef02068e0164e4cdfc960a3f8d5bce667683ff45e521c57c8f1cafed7022100d611378b0dd0bd7854037933f0457ce7493e717a43055177d9215977c122c77d01
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,23966,25d981c6a559ba592cc1fd06730c12557cf69816648f256741f067b54070adea,0,493046022100897a47052ec2d926fa8364364030c3ed7faa4ed1fce25716093a21b81fb16c6b022100db55bae4732f9d43b82e9be7beb06de4411be9deb24c726a7d622f4c0a243f8e01
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24915,2e9d2a6c2c8951c72de09616a6ce9766970e2e39976fe377a26ce0cbdd9978ec,0,493046022100944ed2e827b3c83551e125c3165d85d7846f4b4b68b8f6c81f9cfd4cb9a13180022100fe818140ac7dc8db56a42453ee2ee6b2ea0af31555723bd7ac384bc70a71414501
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,23950,c50b6b0befd84d0a5c296d564d64fa5572ce997bedaf5eb50cc611a42f7d26ed,0,4930460221009222bface58c4415fa66a8bc30274f0c465ec97f6d0594f2aad6e11212bf66c60221008c8c2a9ddce37c6f82e793a4193a55f3559a773164d84dcbd3043526df3a3aea01
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24571,5695b2ee14786e79be120b380495adc574eecb6106832fd8664c06e3a3d526ef,0,493046022100a83e081333157de8ad4de218abef738accfb8efd058d1a0fc4c14aba014333e9022100c2eaa0aa361926da2bb0239b1ad3c44115ecc6b6a4c0fa43cdb5d18fe693926901
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,25080,2734f769eee2587accedc85170704248489cfed216346e916b3a30c155ee8cf0,0,4730440220590421403116938ef572e1ef973202aff1b817317b91e6abcbc94c392a00d37302205fd24d46d50e877d608c8766fe0841302e98cff337088d05be0dc59f6ce92f7b01
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,25091,d1d3c9247f27d7441594f88339a21ff21bf1bfe36520b3018e20095805894ef1,0,483045022100ee6322d2811948bff5c8ca6a0ec61a061f1bd1d1ec875c022494d9d0ec4b04ab022067f35bf8eb09d9c820df4bd9e6f74673b08f880c53ec6324c82df7c9bfc9fee801
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24758,7b914fa2c37ccb15309a1a342f00a436d3c830c90f049a3861a8a6fe97e445f3,0,483045022038bf50c1bc4208837cbd7996ada1ac61d79df83621d801b13d188cde8cb11771022100a0b1c0acff47db73bad9fdde65353431f471df8bf9efff2a5d63dc5fa77bdf0301
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,25093,5d67b869f914e39324af27e386bc67f30970a33f669744f5a708d2b3dfb77ff5,0,47304402204da4d068a707515fd1ee85fa417e72a0e739882f6960b7c44acebc1373c4482b02207b0bfc27bdc9d953c2694fc5c9b7e2b57de1f631b93fbe9b5b1015ceb55ece8901
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,23921,bcbfbc7d4e2e375cbd1b8c29567e4f2c40c6b400734715d2e03eb21066d74df7,0,493046022100f958b917286bef1a684060f75b308fdbf93d5b5a87a2f8246d7282564de458b1022100be69fbc091d2b33a3963b134a9158fec708269be3d2a71fb9fb4d8235539ef8501
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24240,0d80ba30fa87445d3d8d34d4ae817c64347374b349332ff894982086feec86f7,0,47304402201255d812a57eda248fbca9b92a4903e84b4ea43af59a554bfa9dba0b0a3c921d02205b3b4e738230ec6c6a4b0a525eb8818b30e3226b3053f8cbfe08fe7126cee8d201
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,25066,f0d984fd02e1ae615ae4a627c8b803c56f1134a99a5987155df4e168fc40c0f7,0,483045022100ff8e2d677222e04fbdc05aa41e7b90b327d311737ebb9970ebfa86a6410f438602200ba2dc59f86f640c676da3fcf372ad49c15b033744de9f5599dbcffa23903d9e01
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24036,33963befbd24a3ef9e9b765737a195d046a1935e3f0a91cd1dad02cd8222cbf8,0,483045022060486e2d03f9c39b9f818c4cdbb70299a1bc8596be5538307e3e7b9e53d5fa41022100c3991a1c284ec88e1b312bcbb75bddbc366a9705ed448850ca42f708a67ca32101
25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,24867,e729eb2ae09f588c060ababb454a0e31d933697ba5bbf12d0c48081fbca1eff9,0,493046022100b39336b3e9f9c25846ded61cbb5a22bed2b83b2ab96e9c60b818e979b4fa1024022100803da25621fa0692df807a916593dc4170e204aca053f343322e38a003e8cd5b01
25552,b76d8d9fe2082040018456b13825cd835cc703f870528b45cf0d36dc6a268961,24771,71c0a3d961458e61cdc7b1ab232ccc96db99f3a46898e0a2727fef4719526c02,0,47304402207967d587ff5d379029317469baa576c11ae353b86ef1a9183d20e485cd43a52d02203275fe7848bc4162963bc91785bd72ec32e1400316a220ecd8b6c77be7cfe2fb01
25552,b76d8d9fe2082040018456b13825cd835cc703f870528b45cf0d36dc6a268961,24052,58bda9deda94d21ce70e8bf778a47f173e00ed37c95f45f7b8131aabb45f5b07,0,48304502205e6a64b08c2aada3b52096ad235e9deb88a94576181204ddda608c7023560ecb022100c58dc91287ebb42d73c1e7b5eac35120c2a0ee237381dbf02bc14d1a9b9133b501
25552,b76d8d9fe2082040018456b13825cd835cc703f870528b45cf0d36dc6a268961,24547,edd26fc667e53952bfe0eb29b8ace10be413487a9273bc6ec757254274a9db2e,0,483045022100c046f51ac4f2c1b12848ec31c109ed9f99d38826da18381d1636307d00b882bd0220722d2973da6d89b5b313227463227d3aa09c11d24bc46f9ae82cb70ffa71acea01
25552,b76d8d9fe2082040018456b13825cd835cc703f870528b45cf0d36dc6a268961,24436,edf4436da6ed9d234296f8b9a2159e42fc16b04204d97b0f9319b3d4ba0f4a30,0,483045022100eb3fa2c2f46d883325a97cce77fd7f6f5f34be8f6c20a2dd43688a2092d24e0302205d1f0aace10524338dd83eb64053940647e124d93f1f674747ad0df68ab4b90b01
25552,b76d8d9fe2082040018456b13825cd835cc703f870528b45cf0d36dc6a268961,24670,b3fcb5e31f261d95e4552f99307b7e930c55a9ab973d289d1aee890f0a9fbc37,0,48304502206441b5ab1c1d1a73283d669f492fffd4100a3c4023943900829cbfa603abccd2022100fec3a9b531f07f615b720a0f233940fa65993e2b9c715135c6a845fd6751586d01
25552,b76d8d9fe2082040018456b13825cd835cc703f870528b45cf0d36dc6a268961,24920,36ff67ae726b8ec48f745e1948508fed14ca7945278d55b42f234b0a4290ae38,0,47304402201711d1ca44765938d898fbfe9bc42c3db2028ef29bc5632ae46bbb18f9c4a1140220569e743b376907bb3b4fe2c4cf2d205c4a1aa243b765f8d01bfce668ceb3375b01
25552,b76d8d9fe2082040018456b13825cd835cc703f870528b45cf0d36dc6a268961,25126,c2296c1e5c1897e9cc4d1702be2e2895fbde617fc3f03998170729effc3a713a,0,48304502206841a5298ff7e0bff609c05296ebd0f0a8c4cdab86f47e6e142c0c00e02e82a802210096bde2e5dba1590c0d60d3dd892f42a89e23e3ce78c21009e96600baaf168b0001
25552,b76d8d9fe2082040018456b13825cd835cc703f870528b45cf0d36dc6a268961,24588,8dcc7128d28ba75ff70504555b739286fa33e1c93f71d584931684e52ebe6d45,0,4930460221008d5899d75bcfef7d13d3f1a8c1e09bcf018bd2fa047125ca4d3aed154e625ded02210083dd1add86a4836a1b4962ab09ba8ed392c4bba128d34dc93b7ba7606d52da0001
25552,b76d8d9fe2082040018456b13825cd835cc703f870528b45cf0d36dc6a268961,25012,1f9ce86123d9f9c3e316376cd254c31cba7d58fc7958edf6482277f4c9532758,0,473044022075bdba00725471ff520fd3d8ee751aa533b6cfb90ef6cea49f87b60277ececbc02206cad520d39d0203949bd1f5f3bdb484ebee0f7005b32ce25cd370f536824485901
25552,b76d8d9fe2082040018456b13825cd835cc703f870528b45cf0d36dc6a268961,24828,0a1e5bb13b109dce50b04585fea1631c00307bcf6f092296037016ed67077b58,0,493046022100995cebd94065a87c5ce300ba8a3608856b0ff3d38bcedab65685fc05a9914517022100b08555d31d78b489e679ee6b5b46efb40515f721d83f0ae882a585fe1db1b34f01
25552,b76d8d9fe2082040018456b13825cd835cc703f870528b45cf0d36dc6a268961,24558,b7b4e4fcc8dd93267bf2db2143661bdbf1eb403f1142d5ec3ef5e3e79ae24559,0,483045022100825a19cf611a73e126864672d217b8ec3987f90d0c44236d5ae18591f0ff6daa022031f7ee71956b56e75a3b6f31a7a2fec3a03bc5f6bef27198c21e907e2736206a01
25552,b76d8d9fe2082040018456b13825cd835cc703f870528b45cf0d36dc6a268961,24483,6483a4e50bc1208f1bf9253d529f5f1b51cd95487dbcb6cb87d00afe94a5125b,5,493046022100fc71272e706806e773a1f2c86c02a86320dd5de492241047ae74c9f62fbda49302210080963aa076465816a54f106760d9fa942a27fd7cd19db48dc5b101fcdff547fc01
25552,b76d8d9fe2082040018456b13825cd835cc703f870528b45cf0d36dc6a268961,24431,b81190c1bdc2b773b8110454712ea2d6ba6d512bcc744556ca3f6a0f6d057a5c,0,4930460221008c2d003c70e6c747d8f65b2d667fef7a17ea0ad635425203ca9899b8e74fa932022100edb73c26ec9cc77dfce98d4e2ac85eb07dd833e621a771b09defcf1cb82abae801
25552,b76d8d9fe2082040018456b13825cd835cc703f870528b45cf0d36dc6a268961,24952,65a5dbd51302e2dded1adbaec07e9c6902d602b4b816706bbb936d161744b55d,0,48304502205167e7fd246a274b17cbca7cf9cede35ec6c0becc639ba849258092cbb5cf5740221008a7c6cf8b64b8aa56c8ea1c01cc02b20ec05b78b4304607792eef6bbb655d8c101
25552,b76d8d9fe2082040018456b13825cd835cc703f870528b45cf0d36dc6a268961,24207,5180e4203a468d13828bdce774ff5f2f59bf50935a6eea774ccf141848ed9a60,0,48304502207bd809fea4ec885de96e8d638e94f7d19099788a718eb34a41b98feee195e2bf022100d874862f1c6bd64ab59120130f2e042664b97698fd5a66d757a7ded3465fde0a01
25552,b76d8d9fe2082040018456b13825cd835cc703f870528b45cf0d36dc6a268961,24748,fb62c2be6b3e404945da722d567792989be0ab0f6133118321fcdfa85e9ee869,0,47304402201a41dc6d2d489f5ed35502c7f815feb6b7afa45a5459d69d60f49eac1ea8dcf502201be4a2e90c7ad74cb0ee2ba5a9db85e1ab6dccefc097b0acbadf1d62491bfb9a01
25552,b76d8d9fe2082040018456b13825cd835cc703f870528b45cf0d36dc6a268961,25393,113d07c3e6f689c1de114bb781436b8dff1a0a82ede3a8c7ab42c03d78a694aa,0,47304402205a3bdae681818b524f2109b170577b07f06a34d93abfeca9f4bcab6bc33e91f902201822db177f849daf1eda2e1678d207090940af9c94a037df8ae03dc9097c038801
25552,b76d8d9fe2082040018456b13825cd835cc703f870528b45cf0d36dc6a268961,25468,837453f2c50bf10e28c115b844344720cd76766fd14d44586b40a5d8e6cb33d8,1,4830450221009531f3d9ab8e63404c5bd4a8313c9dee7855a18672a53d17c76a306ec73cf8c10220388b6e31df2facd7b146cd65f2a0242a3fc28264b9ea26ffeb8b9fb6890c064f01
25618,1aae9d58e8826aa65ce985061a78642ec2d920e8a8bb1679aae35f7d496d25b4,25181,99b82dc126917b335ef1ee5a3023db026e002e2b9254d20342fb829016eec10f,0,483045022100a79c2e70cb11c9bbb39b0be035ebc9033acec99052c671f3c3da023e7474990a022070a49c9a0de1c029d3558d39843c7eea1dd0f74634bb46dd17f199007c2fc72701
25618,1aae9d58e8826aa65ce985061a78642ec2d920e8a8bb1679aae35f7d496d25b4,25483,39c25b471e2529ab719faf4150879ade7bca2261c2d563557f9d394ea5524e11,0,4730440220715a90bf519d02bc2daa3e2c79ece0f1c733b89181d9f49290f23d782f673f9d02206fad77ed9eb017ac4e33cba5d9cffcda8a406ab534f3067602566ba4ade4396801
25618,1aae9d58e8826aa65ce985061a78642ec2d920e8a8bb1679aae35f7d496d25b4,25139,46d848ddd816d00df3cb3c379750cbc3e8fe7aa860991186b46d0b561b5b911c,0,47304402207cfe8270c9e53745bd0e0ff6f80ba0eede27f490668e4d85a3ce6c93143758fc022006ac84d5191673b3aa98bc22e09cb51f97b2db7928d4b37d2a3aefdd8edcdcdb01
25618,1aae9d58e8826aa65ce985061a78642ec2d920e8a8bb1679aae35f7d496d25b4,25188,b34400f53cb9d0a9bc8f81b55ec2497a7b3849fcf151d2827f98b781caea181f,0,4930460221009ab0f47b4a1481dc092d718ecd2f40b307f26dabae2e6b6a1b4ac1c9a400abce0221009768a659d4088c8763908549ad406a09821842b959d68dca8d204fcabfc7926601
25618,1aae9d58e8826aa65ce985061a78642ec2d920e8a8bb1679aae35f7d496d25b4,25290,499853d8d32591c51b3c9557353b510adf8ea46be7618573c0403c04c36ef323,0,493046022100cb89c8655e55935cedc9b9d6f359f583d118036e892fb07bfc6dbdd0a64d3b70022100c9b8a9622312929fdbaaf52697b641e4e7d9e8557b064b1bd9530faeb89204dc01
25618,1aae9d58e8826aa65ce985061a78642ec2d920e8a8bb1679aae35f7d496d25b4,25464,11e1332393f248dadc916da7e97b2e4d642be15ac15a4afe3d92c7acecccd729,0,483045022038da28652ea819241cd01aa146a96100449638c5b80ea6593bff97bec825335d022100b26c7c6999f27f51870bb1fde65635c240a9476692c3ff3c47639d40c43f8c2e01
25618,1aae9d58e8826aa65ce985061a78642ec2d920e8a8bb1679aae35f7d496d25b4,25170,580938e5f269436eef04122e3288692a17f37da80c47212ced3af37cffb3ab2a,0,47304402204ae0a76d388e2d4a99ae91f0c5545ff1e7022d627fd5d2ca6347011be086186a02205ead4926176a06f7c2eb5a0d372535d50807427aab49eebd466409988de7872501
25618,1aae9d58e8826aa65ce985061a78642ec2d920e8a8bb1679aae35f7d496d25b4,25160,d14791f902bc3bdce2b50263f3649dcd9e6634c6d050219f8710164740633c2b,0,493046022100e24f6a520f25ee464aa0b6f42ecae5411c625a22b19ab8e491fd4e99d731caad022100a509ab4717e0f18a717083ff3d3f293dac73a731590f63b1ab616553743d126e01
25618,1aae9d58e8826aa65ce985061a78642ec2d920e8a8bb1679aae35f7d496d25b4,25166,110a87322c09f5d3db5926a895fd17ea966750adc081752ca516b731e46f4532,0,493046022100b76202450daaba91c28114887ea013a5ba3627a4693747ad277de9b36e13fc3d022100f9b8744d5d11c5d8644fa26111486a4bdccd87dd8699a516380c2ba648d5325b01
