height,txid,is_coinbase,input_count,output_count
16614,c03df97d7045f42624e3403be98a07c2645052ec7ee9f90221e268d61851e18d,1,1,1
16615,faac4e611fb46ef7a776a5329e6ba12b746fd31f58784d30e926804932a91f76,1,1,1
16616,0bbf609919c8975d22a3a6cb2970d4750aa2a68fc3a722653b562e69dd0f2f2e,1,1,1
16617,645094bf65c3b90ac644fa87aef8b80d2648fc0c91a3a26c7bdf256d881623b4,1,1,1
16618,2730ee8b542817fdcd3727ee5a99dea769375cdadafd704f6aea8ea482833f1d,1,1,1
16619,a1cd9217d198df89f7dc6ae11d3549716b5533dd6d8af5a6c4b0a7b0dd6c6411,1,1,1
16620,99dabdd24a824530272da661d4d623542bd7912372c041ec04ff141d96f34f5a,1,1,1
16621,de03542f58fb38d5911d9418b760fe68c201eb06b29f2681f48279394af7a504,1,1,1
16622,28a2393b5e03a2d9ec54107d622080d8ebb85197384e283e5e42207e8a4327e8,1,1,1
16623,e99350014ac6b0d774e3de21da97e844508c0746da55030f626ea146b9624556,1,1,1
16624,a3776be3148dc396fddd77365c58f02ccec5291d4b4d9317bbc83edb9432cdf6,1,1,1
16625,36724b3bd00dc672e78a9d83346909d75ab7a19944429cb46905175cc3b519e5,1,1,1
16626,bdc30f4d725439a2a4ca66a4f1e8e6bb37714887a3dc844eb84ce0aebebb7633,1,1,1
16627,55dbf3758a62389e4348d770088b9610730ba010f598f4b927340640b67f93ac,1,1,1
16628,25cbb03d03de5763a3e275d3620c7665559293bb99fa44bda74e9c479a1009e2,1,1,1
16629,cab5969ae0e7e47b46f15b08b12d072f8c4d475a2466cf8f96a375ca6a0ff345,1,1,1
16630,f6a77403e2526a793c9c4f23484430f810579585a3a8c3043ae0e060201129ca,1,1,1
16631,61541a356ca20a19cdae99e942b6a5347e7c3a2b1e1711882d45af653e2711d0,1,1,1
16632,0daefdf9ae06cac3ed1f4a8145cdfab765c87c44262cb3e62c8536bea8581e82,1,1,1
16633,759cfaf7b796b4e4596e3993ca83231b80b0d215d0b361fd7d3bb7877bec06c1,1,1,1
16634,ab9f3ab426c9a40224048b59db622b814645e4bb83927f26cae6130421bcc6be,1,1,1
16635,25c44dae031c1b805520cedd2156c270d98548cfe856c3370fa9780e3d60842f,1,1,1
16636,09cee0fe8266d4ce6b8d3348a112d9d11127027b40841b10dc7e36522203b34d,1,1,1
16637,e4bd817ed109c196e3bed83ad9a1973b1a069408d21a6bb89a6febcf6bffbd0c,1,1,1
16638,25aadcaab3cc69c73c0ca1384d6c85486a826b9e7908d4f40f05dbfb0e9c5058,1,1,1
16639,956271803b204871b1b9f0136c69e3faebdf89cb1a7a7fc28175fdd829730073,1,1,1
16640,3e56b7a4e8e7605e0a91d04d155c751df2ddee04ad741f0d00fe59cc70bd22d5,1,1,1
16641,e6afbfdbb82880463c35255e80c8198f8e76ea54dca62e35e395c80de16117d3,1,1,1
16642,8c8154065da7ba86b3e885c93e290fe2be4533fcffbf008e8a67131ac0016bc1,1,1,1
16643,99fdf7ac2272babcf970ecbe539a0781fbc11a30490c5c57fce162443245f156,1,1,1
16644,cf3a9dfaf510a548008b388843c01671eee0dfb899afde4a07df01598242c1d9,1,1,1
16645,4a466afd516e5b9a1d287135f085f2dbf9fba694fe4d776b182594003a31e9bc,1,1,1
16646,791063afbbddbc70ba519d0b99de52e1b994c52eae37f77d8d751b91efa8e90e,1,1,1
16647,f5e34fc93460b4fe41d88ff4e06f48491352030c186fdc1ad0e9b72ff67984d7,1,1,1
16648,a508544d3654f1bec49954b0904323f1c81d21405ab1507b663d2b44c7e64c96,1,1,1
16649,91cce9ba46eb5440385e6cc4080a7047d8a81417dada6a7f8708fedbc08c89a2,1,1,1
16650,67c386be38e4bcf1d6e850b0d58306e35487b4026f7710f316148e554918c3e5,1,1,1
16651,6bae5269893ff812cb074530e56e6ea762825544580e05d06f147defd129260c,1,1,1
16652,f9d55c4e5022e441fda97b806d6234c953f0227289ee975bc688cc49825735d6,1,1,1
16653,19faa659ed9089beeb2092d26d95ec3f843f0e62e569fa595ae9d8c4f7dbf8ce,1,1,1
16654,7afc9debe3ae253fb42c100061c4a6d4200a8d6ea8aec93a72b5f9736b843f93,1,1,1
16655,c8776b93ad53afb6188928ecac604da1edfce907ebd85b4de3def7da17b1e4d4,1,1,1
16656,c6e0fcfd58e6ee15df2b716d5fff9f019feee22b807fbdf26ba2be00be59b3a7,1,1,1
16657,572eba2d13544eba49667cc26a086a531066c960d06d317160fa002c5fd61e7d,1,1,1
16658,ed812717acde01bd7f6d4ec072e615f1277b4ee75b369900782a6bd05ae63dda,1,1,1
16659,47cc3dfa6937dd5101733fc0b3a1ca3b887b7c16ace273529768df5b6cd2cebf,1,1,1
16660,3fd4458c551a03356d623f20162d42c1844815319d4e345ce0b1517caffaf9e3,1,1,1
16661,9f46b7ea56338e84e6c8c40acfd02d84476907a5007a033cc15444e77d69efca,1,1,1
16662,1186cb128410476bcd4976b8930517e3e4a1eae472ad6f6cf297b849d68e9c91,1,1,1
16663,526ca15eb333faafe61726a82fc907e2c6f908094434eada71c756646dbaba83,1,1,1
16664,4c43b373c3b65f06072ae4314ce95783a8818bd4a94f4e8527f8f2ae6e14c0ea,1,1,1
16665,9c6fea6a09ee635c90df119ecd059c8c37c1dfc24fd572fe25467279d8af6fe6,1,1,1
16666,8eaf1d6bf1e959245b9af1d8f661bf42385dc01b8b1ec764fa49f4bb989f75f9,1,1,1
16667,34cdaa8251960791048cee0a2658b135c6b40a88cdd902d698cacfeb52ae3c9d,1,1,1
16668,ffaa991249548310b81690a246b77b3ad7d8ac9e8350d59e8958dcfb161bfa98,1,1,1
16669,2d1ccf2433558a7e80223fd90f29da85795d966c2ec38e7e1a0808b2bc8ffe05,1,1,1
16670,654fe506934b10bdc266eec11ca3c0c210663cfec561ff6689256b62a44de0da,1,1,1
16671,c048c94645e70d83f72689c02056d2de76135c64228c2439561e3c697ddb14a7,1,1,1
16672,7c2b2af0659b0b9140533d71f4a6e46b3cecf9d5907b4672b83e076435997328,1,1,1
16673,a0aa52885f9790cadbfd7a485f4d1d212145a0308593cac6d0c13dcfff5577df,1,1,1
16674,2e1a5245f5d865bf145f5d5540ada64596d9982dff4bf0cea04e529e4eb08773,1,1,1
16675,a002bf0ebb036343ac55ed2f5417f1a1ac8ae1ab018027f6d04217a0ead15668,1,1,1
16676,9265618c3232360b2e1ff73c006d6b05b4f937ea3dbb833f0ab018da78e5d668,1,1,1
16677,3265f38b0e7a0171e0d8a095d6aa836fe4884e2a01ff4df68bb2b0e24fa59de8,1,1,1
16678,20328bd20eb50aff50b0481c8086466e522857b144acf82097df917d661ab814,1,1,1
16679,b8aa88e34438c9da6cfbe0e620cd37c170f3968e4ae894ef67e57e85676429b0,1,1,1
16680,c8dcf0514f031df18e898dd85140e7e5c10ed8a6664647a16a3cc36b35454a73,1,1,1
16681,6ef690be806191aa4179bba928a71a44ff45eded9847a1c5a85f384df6294dbd,1,1,1
16682,6870c8857c2f5422d7343762e9e06c2e3d7dcc41c8e3ab8fe775dfd7944b3e0d,1,1,1
16683,cb2ca3857d6134f4ee2d25da1ff0c89fc0268a221f8c4024834c0b94fc3a3afe,1,1,1
16684,b80d94fab117084085c9e7ac30eecf1ee15d26ac5b38fa0342e4892af5bcc59a,1,1,1
16685,60dc98ac5de0a430d120bd8b16b4eb3ad9bf2a8cb3e467204800daa72f6a61d4,1,1,1
16686,3967e85e81e1f86222c3d3ffbea83e99b61b10fa6bf5bc1cf2d4141dbc69145f,1,1,1
16687,0bd994572473882474f8d41fad185b606e01251ba5a6761bad4d1e116403655b,1,1,1
16688,3f1bf1ff7abb617ef3a3c2f7a630711e8e68e78c363b6eb4585de308b615a370,1,1,1
16689,9c946901d5540dc71210eb8f6e737be33c56a6263774ac72084b891aac6095f4,1,1,1
16690,b0c01354ccbbf75e77314c85ce24119ae7f0bbbe252fbe3e83af64e0b1eb9f7b,1,1,1
16691,0429d1e3ab43b21bea7420bb53ea4f4c9a8376c8479f56172217925cfbd5cc96,1,1,1
16692,7e3315f4cf9469175af6fec382889f0f2cad59e79ec53cd8eb33859c8c37a866,1,1,1
16693,2ccd956ce39ccfcf941f8da18e5e418eab5279b490bd87c654f49820a45d56c5,1,1,1
16694,87f837849588c5937128dc311011c010f2c0a992504900981d299adc777781d4,1,1,1
16695,a076adc73e4245850bc8fc2ca3900add636064082059c4d3147cf572665f2005,1,1,1
16696,9056c313b057490ed7ff1fe3384a0e6cce2c2ea252d462417d516ca827f49866,1,1,1
16697,e4793a4838133953a027cd256f56001ef74e4297a4d8566080a881ac6d034deb,1,1,1
16698,9c4b886313dafc4e66e2e3356e3bd60a519f0411c0592e8bc8de188993b1c32d,1,1,1
16699,48d4f7337c17fdbda0dd40e3e09f51e83d372780124f768045a17805512eb222,1,1,1
16700,ec6401403d9de4ca10e8ff88e257bf415581c9f6978a21f0970fe192e7d67f35,1,1,1
16701,34b38cf59ce8a5c906083f15279ab9207a0d96f673b21086dd4b13b4cfc3f38c,1,1,1
16702,2985605441ba34e03d6f89a3382c05d982ef752c672bfb65892f36b1d462cfcd,1,1,1
16703,7267d16fc3d4816e0e2a78185a2953fd54c85fbfcce5b6868122f89aff207a1a,1,1,1
16704,a8d041397e3ec2c8882d8d5d7e38351a71a2dfdde03eb52128b1f08855cd274a,1,1,1
16705,a50a6041f845beeaaffbb362bc609a7dcae65aceccf30d27eb6ffdfc2a54bcf7,1,1,1
16706,eb7cc392abd758e08a61f3c1e499635e30239348b5dedf87c4126ffb59fd2c00,1,1,1
16707,5571622f2fa8fe7881a9271994ca21127d9cb1ea44e59d71d7a2194587b2461a,1,1,1
16708,5c0ac9bbda7776534f48216342aa08db9d7ceea7d1fa33fa731d6ed5effeaf0d,1,1,1
16709,be310feafd648cc8a641d9732728a0c0117e413bfab485ea32849d4de6930ff0,1,1,1
16710,8cb91829c64317869d857a9a51129e9d184d7bf4cf697a6d44ef49bbfac65df9,1,1,1
16711,75a0f3d1590b93d1ffe2df425a378b2e06543c923f485116d3309028b8cfadab,1,1,1
16712,985a745fc494ac941b73ef1cdd39309210c43f444066bec4dc1e04943fc06004,1,1,1
16713,77604de5f717fd95f7703c1a2797cc5e40a104cc2146fdd108a9865530f722e6,1,1,1
16714,c513e35a8a4f1d425cf583c99816ed1b27bf49090c20069a45d84ad2abd74786,1,1,1
16715,01954575ef5d79b888794bdc6096d483bf4ede56c758110c5ceed910aa6f15a5,1,1,1
16716,d129e0e80a0967f4d791f15ea3b4c94808b0a648fbc3b436b1691c83dc9fb552,1,1,1
16717,79273e86dea6ea805ec89642d3083e691dc2fe0f10fc066bafc16cd20eb77b01,1,1,1
16718,22893d4253b4f1bc8196eda7bbf898834e9f34a01977ede2645d3094e001d603,1,1,1
16719,26419bce396316df4698c266841a77072265ea911d87104d76b4d5b2c3eb8804,1,1,1
16720,c9c9fe1bff1609a707829fac9aba5d71885c9976da360cac6c99c426222317ec,1,1,1
16721,cdf7b6e5b273f56cc16b06962ab7f80d0b59cef69d6eefbedc933607006adb08,1,1,1
16722,06d26927716d7683ed2ef8a526e4e87ddedc6d187c219bb2e0002b7f6607b612,1,1,1
16723,26e46e9ef89a95231f7b350028cb4868829c5d726f9ee660319b9e9ca6701e35,1,1,1
16724,880848d76091affeadaf610a3cdadafbe2848bb2bf4d14f2cf98baa026b7647b,1,1,1
16725,7b7c7a6d7467b9f17c4398d032c412b88945d7a27e7de00e213d703ea01478ec,1,1,1
16726,655b762b24c0f0cf0e650a5ba7c9faeeabbd71360b4531926effdb6286e1e5c8,1,1,1
16727,717782742f7adf7a8ef505a19982e7765e03d56c0107fbff9db45213d3508d48,1,1,1
16728,f5e20c35fde7e48f988cb9126587d36b1a52f766ab7d59fdbb6aa4fc5587d4e7,1,1,1
16729,bbd1f07f930729148243379a85a2a2387e7253e6ed5176e036a1cc2046194837,1,1,1
16730,b4559696119f53566160f3d66bb9eb7b9d5a573e35adf6b034de25397ee04afa,1,1,1
16731,6d4478006fc51b6473d35b8c7388057ecb643ea4b80d6457310dc70abb014f76,1,1,1
16732,6362e656e139652a8ad0a0dd0868491b117b3d0a753b881fed83ba4038f6f87e,1,1,1
16733,762dc9031c58355a10adb7a908ec4d524a62463708eaa1f4acdde3df8d49923c,1,1,1
16734,89ecdfa68f36fa0f323349352026da902707a5af58ff5549e2d3b52294a5afe1,1,1,1
16735,92f7354bd78be50a6d800d890236753fc8b1fd88d9a8fa4e641350e39afbfec7,1,1,1
16736,33a6d9d70353608a9aedb0e62ec8ab4ae25e0ed3dd97c65d7519609a214a4b77,1,1,1
16737,156a341413af332d80b8a6ff31025e292efd55497fd629167fd77f48ee608de4,1,1,1
16738,3c0001a531890c771fb6150e2fcea0003ece255c77f4509cf2ff6bd86e386854,1,1,1
16739,2acd7ef7af4c05fbb68b5ed0ca35baebd8dbd60c9c12c17c2535065a2a5ad0aa,1,1,1
16740,dd641586441c61036215971f881529ed25d42678bd899239f43bf444a7e23ad7,1,1,1
16741,4d18fbf3ca0e4dd3896565bc89e5c11436dc303a27711b44a076058f47a8181e,1,1,1
16742,b7515d397b8f7b702d9724f88b6e0edbc7d6f67f489c81a57754a41b684d63a2,1,1,1
16743,bf810c830880b4ccf8c8b5435171d0ccbe52fa3b8b98516cf361970dbacfc2ab,1,1,1
16744,b05a40557d0addeb031f4a6df01cd2a29c9777e1fdce2404c96d0e0d55e1cb10,1,1,1
16745,6d8c22119808fe55e8f2102e86c921a3d3c7cf34c8f27c4905b3e3cec02c4be5,1,1,1
16746,527d42bda3b1085c4205781dc84cfa3e193b4b2acac5ea97058aa95dc47898f3,1,1,1
16747,1358e1bc1431a22340efc26646ddf477b89e6ff0e9ef73f4db5b53219a0bbc2a,1,1,1
16748,7abcce2e383aa1ee3634cb52b99941a68ca40095e45f1318703fb4cfe00b05b9,1,1,1
16749,21a470eadef5d42149ce99edb320c2c83b4b507b877c503344af55f4f289bbbe,1,1,1
16750,d9e4c9283ccfac1198a422110c626c083d2eb8c1778be000344cc8e990b07539,1,1,1
16751,cb500d6c0708708d1edd02d83fe95c78807abd8a8fcf3c6b324b697455e4d85e,1,1,1
16752,21a8f0ceff4ea9616a2f190dd2bdc93ff776f6ba5c399a09f1214dddb104def7,1,1,1
16753,90794ae2653eabb0679192555e057d5277e6d37e8a6fae3d316f0b7d9159906a,1,1,1
16754,a9bbc0ddf5b7be682bb7030f726ec7e4806854e48bfb271f2a394ea103e517b0,1,1,1
16755,652cda7de4fd7f1b58527e2d8b3460798c0c6530fb285b6c24293e8ef7f230e9,1,1,1
16756,ddbc13ff524191ec0585243cf28646668ae13586e0cc64788efdb7f77943599d,1,1,1
16757,60fc29a08b0ddd37a54baf28899e5b10f6d3011d19aeaeadc5c9c48be01cc658,1,1,1
16758,34715fe26344f402cffc7935825cfb49ea36216f9942ed66e245aa42ba138358,1,1,1
16759,9e362a5dc757780ca57630c079ca5d9f598104526dc3ad5c384f56024e6b9203,1,1,1
16760,19ac2f6cfeb6fa1817f01776a4571f2e5f242fa227efda73d8115655fb93bb06,1,1,1
16761,4dbf44da79e28bf6b0835fa03146239d65e5b09ea588dfec3db88fc1898d88fc,1,1,1
16762,cb4f7b1cd89aaefc34f600ed3ec994f311f3ace8204f1b6cf1e32c48cb5dfe12,1,1,1
16763,6280745fd5a27dc1e79c45242f79fa7fde799df0d987697b27167b48f4fc3d7b,1,1,1
16764,f94e6cb3f3634122c97b9af30c80af8eba1d7d49863bb1a63b4859ad914739ed,1,1,1
16765,982f02773494368e6e31df490f6c9b4e6e582d986508d982402a83591822eb5f,1,1,1
16766,bf8b7da4291b34328ce292fbbd362de997c94e98b8bac0c0d89ff7547a42e15e,1,1,1
16767,5c527e8c8ebda4719200d078fffda5eca93ea96fc1d0d6afda2931b9c07e1d12,1,1,1
16768,ff7f0805e1f8c6621c753fe2a7fd24d72d3fc870f67aa4c0d59abbd0234cfe52,1,1,1
16769,74aaf48c3936e643c392ebc8b19496cebecfcc10587cf7459be8ee58e8faa52e,1,1,1
16770,b978ca279b796717d134c72ff674bc96934585002114ed3a661fdf6baf8225e9,1,1,1
16771,c11eef73fbbc06cfdc49f08a886cf65ba5455695827192111a5dd3b94efad4cc,1,1,1
16772,b5d50046994f7e8bc4a77cc9762d274d724af08ea09e7433652b6fef2b058057,1,1,1
16773,907bba42fee7178ed7468b1c03fcd44b64a72fe3607dafc993c776dc34a958f6,1,1,1
16774,80cc715f2fb6f2f777269c8a01afbccc2fcce250e3161e864a919896419ae3df,1,1,1
16775,59fcfec3f4fb245526075af85f9c800383934db9242d0eec64587c425da1fc2a,1,1,1
16776,4b3bbb1d90d4de426ccb5bec07f089f99014fb02d872d2cc3ea22ff6697a3553,1,1,1
16777,ddbb6ebf8f4a58a309e8e3a8daa369ff56069d8fed0daee1f9cf151998588503,1,1,1
16778,61d9a1b1a1c369f841288185508a5835d6924078207a6440d6848976afedaaa0,1,1,1
16779,96d423a02bd85f74b3327b9215e80f6f8af0ec0754c222c5dc437755503d1242,1,1,1
16780,724fb16e10b985503d5e98214ba896ac327c12164dcf7a214844a8764d04df6b,1,1,1
16781,aa9a63ae2d7ac683d3363a098e41fb887541844f97440f0df656209eb8641412,1,1,1
16782,91d0dce43181a88895b8ca0d6cedd79473083d95c40a13466c90e4e65e516a16,1,1,1
16783,3ee393772c60276c434dab084768add2fd659f3092e20c6f6cb8be3e98a30d5b,1,1,1
16784,b364282d3a54b6813c4bf2dce410833be03ef533803a57d3276305bcd82fbdf6,1,1,1
16785,09b7920db1a31e638872a25ffb670c4896d72f0f79dccdcbde4739dcf6adb0f2,1,1,1
16786,eb3c71d60777b996d3c759cc84f3e9885adf85dea963a2cabe8e3bbf666d66d1,1,1,1
16787,53b2e069170ce5f84f11fe8a3c96720b6f821b5a29d4689889a80f493ec58100,1,1,1
16788,909d5feec9b857240e1dfcddb6d7b3e5d460fd50201aba255cbce89ce7155677,1,1,1
16789,97d9e4c48879c8b2ca3bc2c37612e9d46f736fc671ebd81302a3308eb0fa290b,1,1,1
16790,53103d6b6994dc92bae361c1ed0878def070b9e4f4d00d12c6d3a3faa9d57f43,1,1,1
16791,70d4860ea9f64fa2385581cdcbafda5007af6a16a4f0002eebdf71ecb049bde3,1,1,1
16792,b271260b7e55a17bd5c6a6a365cfaf083fd378195b1774e66ef9346d9ab831d7,1,1,1
16793,c123370efc0daf676bea7e9da87b416201ab8283fd8b0f4552c9640621250e84,1,1,1
16794,acc6a0ce267a8435ec2cf1b65a41ee11451442747407936af5f649fb8d75305a,1,1,1
16795,f79b44698a27de4f2befe2d1a0b7d16cad09852de39903c73499d0bddfdf5617,1,1,1
16796,d623b0b1597005b65c9cdb8ce8fe881d0276fd744430b0326007988313d340f4,1,1,1
16797,fa86f1622092cbfe6e9cce7b8a04c152bae6e1a2baf18c7ac6473eea40378ad3,1,1,1
16798,5fc4e5a66657b44afb0d49c751fc8fe6500803434173788dc51e61d233526e05,1,1,1
16799,6006221df60a733a0315f8b8a5955ff1a5b3b660c5b36c474ee44ff64ad68915,1,1,1
16800,45bd77337f1af8f8ead7b232bc01c74def2830bef0e56432055a8a6d3dc2999a,1,1,1
16801,f95b08e79863f6da356f4bbd29f3e4628c04275286550240477d0d3b7c620aff,1,1,1
16802,5112b943964bd0f68f70984f781f09394a486e1e964affd314193be9880f53e5,1,1,1
16803,afb5adfccd10354a96446aba94d27c59c0f4c29a889861ce04ce7a88d03c069f,1,1,1
16804,38933ab23ba8767a2e49b7ae5ea53c1b10952a75f6013affe9fd1f1d505a70ee,1,1,1
16805,29a3bbd7397071902f2000a62793048bf6aad193411b11c58036e071b785626b,1,1,1
16806,ebe8ec2ac9c4a91f9e7e357f9e53b821b72951c88ffeb13c6dea2e506a30cb2c,1,1,1
16807,6060ad77d33288906a336097bab9b878ba06e9c34abdbec1a42eb06cd989b014,1,1,1
16808,b6df9ee7f509251e6f4daebabd1e6570e6f9526c3fde13fac0f8efbab1eda6b6,1,1,1
16809,158fef1d454904f827f144a20e3dc3bc376d6d013d6104d1a355b1b858d63401,1,1,1
16810,8c94879f1b88bec323f9ddd48894b3b7b037bbf6090400f9c50532c6d51c4258,1,1,1
16811,81be23cb2b87ed3f615e13c123802e907acba9cdf400c83d18a5af16b31a014e,1,1,1
16812,c7487351875ca23d3d04ef0f977c3f627d72b7020a1a52088e6680f0ba11fdbb,1,1,1
16813,41c4653227e89e1eda22eb6427c56c14a888357b482d967f1b824f97eeb1b17e,1,1,1
16814,fdfe2f16d346170987d7604e543b953848afed907150f92cd3d6276d49bfa433,1,1,1
16815,e9db0fbce6a0e864d66cafbe2eef51147445187a4d9adce40eb6ebf300c8dba8,1,1,1
16816,7e0e970b7e516a4658bf3a362a5379358437651cc5127144a9e1b7fb648ceb0f,1,1,1
16817,217006e889026b8293aced8f044ebe13eda0431b324c6cfc7d56442b9364cb3a,1,1,1
16818,5959d1783e3509de74b7066e0858b8e0957946b3f64d6b248a702ae3b9354996,1,1,1
16819,d0e3824eab84415eb46f9957316b35a26e175f16e10726f76a82cb06e6ced535,1,1,1
16820,e8a55ef1edadd2b7ada7fe020a3b4e4ae47e7fec9b8b8bebe0ca1a15ffa99844,1,1,1
16821,0c5239de72096766ea3fea7314ec13a65129c47ca328e52397f8d2fdec1641bd,1,1,1
16822,d8cc70dd90ab31f007f610e88894a4a105f3f77a11c13536f170a81452b0fc69,1,1,1
16823,dad151eb69bab537779dfe4fe13a3a905935ff467d8ed7af6adc3027b204ff8a,1,1,1
16824,21a7940ab9235cd69f6a5a83096a714ad5180c3fbf4cb992184c48e015b8561e,1,1,1
16825,ce37083f7c606aac048ae27f068956bdddcb3c43c8821be46e6e156b4d2b1002,1,1,1
16826,5574f0dc9ad57a7fc63d0c8a4997b0dfcd1523ca337e08d01f6b7951aaa19f18,1,1,1
16827,b5ac0f79a220d09afee2cb7c697730e4d4bea064a26b28c56bdbc97acbcd43ed,1,1,1
16828,654ed8deb9d5ee56a1c5cb35553a6092709025f23c8c82bf43ad08431227c3c6,1,1,1
16829,062af0a164fd2eb14b5cc4076a14855da5ba1045dc52891acffc8f6b0d07ff79,1,1,1
16830,1add1b47ee4003ac33e3449b2721bf9c6f637415d45a72a8fbea726fa67bc8e8,1,1,1
16831,da71ed4094a76585002bf71bc5e833e367b7a404c9f62bf1bcb029468bf2f852,1,1,1
16832,a748b7b4861ae7ba6b66e3cf082da18e12e9c2171d90422eedd95850ae22dee8,1,1,1
16833,3109e63c4a9e8a6156e3274b2815abb56b905ab142924ed4ce1453b56246d530,1,1,1
16834,7e0bf2d4b88a21f36f3baceb580efc3ea4ee252a7ddcc1621b0f1dda305a63e5,1,1,1
16835,900d885cb065a88def54b60c812992945e5685af91e7924b7842dcfc7c497ce6,1,1,1
16836,15a45662a079cdac8444aa4cdd5c8bed9578646e4d26576eda85d52905e0db47,1,1,1
16837,6e6a388215b45d481bba5c533a68e63248ef8222a147c7fdae972a0f21928f2f,1,1,1
16838,0a5eb9fe5d9cd5a06735f8bf1586c93e35e63768b07e74cdff029551ceae0d9d,1,1,1
16839,5ddf8ef157b7d25caaa191fb9c895a7fb711f648910dffbed22ee82d93184801,1,1,1
16840,e2cd19650418771c1d5b1c880e8cf2a2f0492cb02dfc60eaf63e649f9452370e,1,1,1
16841,a975b300a11ba24fc0f1f800f37024a6ba1639d367dd61ac3d90bfe2c292e91f,1,1,1
16842,d7bda9db8d33fa8014496d6e928410b74d95316a2253e81045fd866c411e0742,1,1,1
16843,5a33f5c9d08a00b0d4c02c7feb489187602e5b767cd382f007e014112f260c2c,1,1,1
16844,2c131baec923938b6525e9366aa5d445e88baf7750ee95b72dfa97ecd001c20d,1,1,1
16845,bad7d3fc6434f44655b7171a33f9612047369d6881011b11d9b16a48c4fbfbe0,1,1,1
16846,953f69850a938471d429fe90aa974489c8685c304f852d415e3bb9183c0697ff,1,1,1
16847,1cfec227f0cdaeb3378e91a44d5029c11e220e9f4d746532abc3d8b39af507ab,1,1,1
16848,797ee5174dd93c0f07ca7dde04acfa74c6b5334017d9e3da95db0e0e5810b7ec,1,1,1
16849,d74135a4bc1ee637974daabffe86a4df02c5d1e806784933ee103a0a944078fb,1,1,1
16850,f7833f79e08e0c1de84a68d3e9e93f4b70f4f97631a534f4c157f74cf0e93838,1,1,1
16851,cc2128c974a05699462f10856e245e82934dfc0d20cd451978d11369a9b5aee5,1,1,1
16852,18d4fc44cdc567fb74448b0a13e61a92743b3a8c112a0c864b41d7939d05c35f,1,1,1
16853,e5d96310a660247c86fed0c382066752478818c1a38162f139a3a23a27a9bc73,1,1,1
16854,7e8f6e4aba968f39b80b03aa3e315fe4c5540eb2d44fb7847b3842d4933d72fa,1,1,1
16855,964477e83a60dd2db06bda0ce1083b17f1108b19adf065d46d946ab8113d2284,1,1,1
16856,910e181fdccc3a380815339190af06f0c916420b7fc3f24e205f0564a7e77f2f,1,1,1
16857,e71cb2a12f76eaefcf2dc5aef3957b8587060b4bd6998c51225d910651b14565,1,1,1
16858,2734bad938e75cddc68adedae57526018e17db219be73c8ab0278fab8c6fb7dd,1,1,1
16859,9a5df9b39789e9afa96a19307dc5a57f230b23e6b990ae4d1f478279ac05de56,1,1,1
16860,0dded73eea64f2366072a08f1d350f0c63c0599a44c8424361cdd624325b79cc,1,1,1
16861,fdc5ed0c46d980b951b7fa5f4cded177c33ded76bfe6968e527953a66193ba2d,1,1,1
16862,e57b19f7735953e529cdec16a950c352fc6c35b24c18cf38dc1f0ac7d71a4b26,1,1,1
16863,275251a24ce8e85f376c346308e816c033d0702ea18aa30f72c49f9c028b1657,1,1,1
16864,b2d84954797555d167a56a2310b334e01e00e16ef216437d620a91b905719f87,1,1,1
16865,f292310ca0d808d7427048b4f997fd4a7d74201ab7ecb30f64462228f780e980,1,1,1
16866,457433b1b77c340510804893ce5782b891330110e824730a8e406fb46c78c466,1,1,1
16867,a1a7d9089f5eb97f063d3c90a4cfb9cde4e483fe0dfc65a4472b86d9f7abe269,1,1,1
16868,9d8dffce3875a87443fb534286235541223974811e0d023cbd3f53460d53130d,1,1,1
16869,f8700c26472641c9321d4c49f79bd02fb74cd71f3a338a1e9f297b39a936336d,1,1,1
16870,e9a2fc5b679d02ce31b7be7fc79d6868c7ca5905c24267a6b171b318e07a679d,1,1,1
16871,eb596c419d15090905fa690a5c6902a018afeceefccd40dd8c2ad6fd9b063865,1,1,1
16872,a985bad58e7ceddd082f2c359d481cc86b8208eb124d19817be7fb550e578862,1,1,1
16873,71353096a412117b9898f3ce632330144f4c2c928f0f07a1fe63102d86f488c0,1,1,1
16874,0cccd1db71b2cce6dac6da4a30f3ec863ed04a5cc677a8753fd18cf6340e1731,1,1,1
16875,ae08aad75ebd16e6dbdf5a072e54f6a48145fd5b97edf29043c1160512c3f9c6,1,1,1
16876,c90c27051a056c093b61ffc99d97c428542f05ce605359340b7c2bef2e71849b,1,1,1
16877,4592b08c781531772d1bd77812fdf1ad9afffa7f8ff3747f9a8a9b3b2aacbc20,1,1,1
16878,cb12133d2cf5f80fb3da4b04258090bde0653d857a72b91b87199d9243565571,1,1,1
16879,8abaf99af5b6d68b5d5353e274e9984a265eeab5da131c1949b99b2e3fcece6e,1,1,1
16880,6e9dd32448321505d060601081a3aeebb0414810bbcbf96509e0f50746ba9f63,1,1,1
16881,021f53547041387c5c88adf1b0e36acbb56df0e855dee437efc073ed7d3de006,1,1,1
16882,d5ff56056c1d4f18a44e42c0d4218f57e389587e6e4d4a2a751238fff953b710,1,1,1
16883,589e13703a5c7dcb33bac35f5316581598e9d4f776c0b7699a78def11bf09516,1,1,1
16884,4e5971d141a34f1d4a4cd15d3e542c621cf2a05c1b63d1d09bde3cb52a418589,1,1,1
